phecodeID,gene,gene_name,zscore,effect_size,pvalue,pred_perf_R2,pred_perf_pval,n_snps_used,n_snps_in_model,Tissue,Phenotype Description
Phecode_698,ENSG00000101966,XIAP,0.64599746916145,8.56680019805412,0.518280994437042,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Pruritus
Phecode_223,ENSG00000101966,XIAP,0.645963411139524,4.84152496378536,0.518303051412081,0.0301421076010978,0.00738400933824701,18,22,Pituitary,Benign neoplasm of urinary organs
Phecode_212,ENSG00000101966,XIAP,-0.644168816716809,-5.92226298356892,0.519465969537273,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Benign neoplasm of middle ear and respiratory system
Phecode_452,ENSG00000101966,XIAP,-0.643040248206138,-6.5546586759564,0.520197984184095,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Other venous embolism and thrombosis
Phecode_378.5,ENSG00000101966,XIAP,0.642669204474186,2.42212908797401,0.520438767512284,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Paralytic strabismus
Phecode_471,ENSG00000101966,XIAP,-0.642005439579772,-13.0821213549581,0.520869651132542,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Nasal polyp
Phecode_380.1,ENSG00000101966,XIAP,0.641301970602975,12.8280150742544,0.521326509156893,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Otitis externa
Phecode_703,ENSG00000101966,XIAP,0.640530751163873,12.9875505448661,0.521827603649456,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Nail disorders
Phecode_474.2,ENSG00000101966,XIAP,0.640359077675237,11.6278907480996,0.521939181008483,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Chronic diseases of tonsils and adenoids
Phecode_242,ENSG00000101966,XIAP,0.638514656402394,2.51121955421008,0.523138716468429,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Thyrotoxicosis [hyperthyroidism]
Phecode_317,ENSG00000101966,XIAP,-0.637451180386775,-4.49772862289166,0.523831,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Alcohol related disorders
Phecode_465.2,ENSG00000101966,XIAP,-0.63738833970514,-6.04685437828632,0.52387192165285,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Acute pharyngitis
Phecode_535.1,ENSG00000101966,XIAP,0.63731032034477,14.9230782569717,0.523922729893997,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Gastric ulcer
Phecode_480,ENSG00000101966,XIAP,0.636673166668209,7.88148049661329,0.524337755522445,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,"Pneumonia, unspecified organism"
Phecode_471,ENSG00000101966,XIAP,-0.636526641503672,-6.4656845090628,0.524433222090471,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Nasal polyp
Phecode_430.2,ENSG00000101966,XIAP,-0.636089636348007,-2.16697378227157,0.524718,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Nontraumatic intracerebral hemorrhage
Phecode_444,ENSG00000101966,XIAP,-0.635048168466025,-5.24734391404057,0.525397,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Arterial embolism and thrombosis
Phecode_555.1,ENSG00000101966,XIAP,-0.634980128934152,-9.71405105666136,0.525441374991224,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Crohn's disease [regional enteritis]
Phecode_145.2,ENSG00000101966,XIAP,-0.634897147475387,-3.85693465029986,0.525495497616174,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,"Malignant neoplasm of base of tongue, Malignant neoplasm of other and unspecified parts of tongue"
Phecode_380.1,ENSG00000101966,XIAP,-0.634478960536668,-7.77602185307286,0.525768293199155,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Otitis externa
Phecode_157,ENSG00000101966,XIAP,0.634219722228999,11.6417745731692,0.52593743828584,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Malignant neoplasm of pancreas
Phecode_172.3,ENSG00000101966,XIAP,0.631907577322094,3.43482070973836,0.52744727173532,0.0301421076010978,0.00738400933824701,18,22,Pituitary,Carcinoma in situ of skin
Phecode_444,ENSG00000101966,XIAP,0.63052629687379,5.08402655238017,0.528350303200289,0.0301421076010978,0.00738400933824701,18,22,Pituitary,Arterial embolism and thrombosis
Phecode_150,ENSG00000101966,XIAP,0.62906632713802,1.33031112244954,0.529305634204813,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Malignant neoplasm of esophagus
Phecode_585.1,ENSG00000101966,XIAP,0.628798183569012,15.7849344656629,0.529481189365066,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Acute kidney failure
Phecode_352.1,ENSG00000101966,XIAP,-0.627659533303808,-2.11617709476873,0.530227,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Disorders of trigeminal nerve
Phecode_474,ENSG00000101966,XIAP,-0.626721850030921,-7.05404987138468,0.530841578565213,0.00872321152229791,0.025242222301231,17,19,Thyroid,Peritonsillar abscess
Phecode_695.7,ENSG00000101966,XIAP,0.626721154831785,16.2538451135824,0.530842034348321,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,"Lichen simplex chronicus and prurigo, Lichen planus"
Phecode_535.1,ENSG00000101966,XIAP,-0.626022048063543,-19.1443596380653,0.531300479848093,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Gastric ulcer
Phecode_550.3,ENSG00000101966,XIAP,0.625320854808175,1.65084946387947,0.531760495165031,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Femoral hernia
Phecode_531.3,ENSG00000101966,XIAP,0.624571160161413,11.9851113307283,0.532252552804451,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Duodenal ulcer
Phecode_295.1,ENSG00000101966,XIAP,0.623789652597967,1.81995220603912,0.532765735990834,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Schizophrenia
Phecode_465.2,ENSG00000101966,XIAP,-0.623695562255468,-12.5700563131136,0.532827538047179,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Acute pharyngitis
Phecode_395.1,ENSG00000101966,XIAP,-0.622209306558106,-2.91518218778578,0.533804247288946,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Nonrheumatic mitral valve disorders
Phecode_565,ENSG00000101966,XIAP,0.621525995264752,15.8013451649855,0.534253596113003,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,"Fissure and fistula of anal and rectal regions, Abscess of anal and rectal regions"
Phecode_149.4,ENSG00000101966,XIAP,-0.619167529819476,-5.74410048562002,0.535806,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Malignant neoplasm of larynx
Phecode_444,ENSG00000101966,XIAP,0.619083476652102,0.306108485314348,0.535861367899607,0.00819518909887165,0.179950352248207,6,8,Prostate,Arterial embolism and thrombosis
Phecode_610.8,ENSG00000101966,XIAP,0.616790940847169,0.230734646167471,0.537372628078483,0.00819518909887165,0.179950352248207,6,8,Prostate,Benign mammary dysplasia
Phecode_380.1,ENSG00000101966,XIAP,-0.616456914270435,-2.55773029706198,0.537593,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Otitis externa
Phecode_420.2,ENSG00000101966,XIAP,-0.616282919438047,-24.7642164151164,0.537707809967982,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Other diseases of pericardium
Phecode_353,ENSG00000101966,XIAP,-0.614155131947163,-1.51194140122076,0.539112819389557,0.0464861651367059,0.0102384897777491,79,102,Vagina,Nerve root and plexus disorders
Phecode_357,ENSG00000101966,XIAP,0.612177509787511,11.9317177621321,0.540420319852058,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Inflammatory polyneuropathy
Phecode_340,ENSG00000101966,XIAP,0.611997931940519,16.333450098873602,0.540539125834081,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Migraine
Phecode_381.11,ENSG00000101966,XIAP,-0.611876180757315,-13.5119462829221,0.54061968199938,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Suppurative and unspecified otitis media
Phecode_540.11,ENSG00000101966,XIAP,-0.611157583808553,-1.18046140229082,0.54109526090651,0.0464861651367059,0.0102384897777491,79,102,Vagina,Acute appendicitis
Phecode_53,ENSG00000101966,XIAP,0.610879660912585,8.44872226597641,0.541279250737457,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Zoster [herpes zoster]
Phecode_703,ENSG00000101966,XIAP,-0.609239573761641,-7.76521487011041,0.542365653031999,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Nail disorders
Phecode_474.2,ENSG00000101966,XIAP,-0.60848128755534,-7.30016440462967,0.5428683130412,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Chronic diseases of tonsils and adenoids
Phecode_215,ENSG00000101966,XIAP,-0.608194348020826,-7.21463709435626,0.543058582773166,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Benign lipomatous neoplasm
Phecode_465.2,ENSG00000101966,XIAP,-0.607880277327712,-3.8986258370606,0.543266881254158,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Acute pharyngitis
Phecode_317.11,ENSG00000101966,XIAP,-0.607836628104235,-18.3450861782863,0.543295833511952,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Alcoholic liver disease
Phecode_317,ENSG00000101966,XIAP,-0.607052718030074,-7.59663225591761,0.543815926920999,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Alcohol related disorders
Phecode_375,ENSG00000101966,XIAP,-0.606839638453127,-3.12192389467616,0.543957339613305,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Disorders of lacrimal system
Phecode_352.1,ENSG00000101966,XIAP,-0.6061653479633,-25.273531698471,0.544404960666074,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Disorders of trigeminal nerve
Phecode_471,ENSG00000101966,XIAP,0.605284947515248,11.9175296825525,0.544989681197003,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Nasal polyp
Phecode_433.1,ENSG00000101966,XIAP,-0.60406336687376,-6.02505453330644,0.545801513744542,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction"
Phecode_202.2,ENSG00000101966,XIAP,-0.60329768115108,-7.6270892927725,0.546310675290932,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Other specified and unspecified types of non-Hodgkin lymphoma
Phecode_465,ENSG00000101966,XIAP,0.602517053057006,15.2426689809849,0.546830015319156,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Acute upper respiratory infections of multiple and unspecified sites
Phecode_150,ENSG00000101966,XIAP,0.601532821832736,14.2900773475503,0.547485157618162,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Malignant neoplasm of esophagus
Phecode_497,ENSG00000101966,XIAP,-0.601419280366566,-6.84372177138401,0.547560760170061,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,"Bronchitis, not specified as acute or chronic"
Phecode_295.1,ENSG00000101966,XIAP,0.601373021564783,11.3810365084416,0.547591563467279,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Schizophrenia
Phecode_596.5,ENSG00000101966,XIAP,0.601287625567356,0.595005969166732,0.547648430102834,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,"Neuromuscular dysfunction of bladder, not elsewhere classified"
Phecode_189.11,ENSG00000101966,XIAP,0.600727267523413,0.463864631347979,0.548021654413214,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,"Malignant neoplasm of kidney, except renal pelvis"
Phecode_520.2,ENSG00000101966,XIAP,0.599940754401587,0.612516107463565,0.54854572038392,0.00819518909887165,0.179950352248207,6,8,Prostate,Embedded and impacted teeth
Phecode_153.2,ENSG00000101966,XIAP,-0.599556500460133,-7.0647520891451,0.54880184473559,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Malignant neoplasm of colon
Phecode_157,ENSG00000101966,XIAP,-0.59676299108847,-12.0812785945738,0.550665630064113,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Malignant neoplasm of pancreas
Phecode_342,ENSG00000101966,XIAP,0.595804219282517,2.16784654199651,0.5513060247291,0.00819518909887165,0.179950352248207,6,8,Prostate,Hemiplegia and hemiparesis
Phecode_430.2,ENSG00000101966,XIAP,-0.595181913231484,-3.73517520697736,0.551721878903354,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Nontraumatic intracerebral hemorrhage
Phecode_200.1,ENSG00000101966,XIAP,-0.594360371560526,-1.60432579837752,0.552271107605854,0.0464861651367059,0.0102384897777491,79,102,Vagina,Polycythemia vera
Phecode_380.1,ENSG00000101966,XIAP,-0.592774112965068,-23.9556969698077,0.553332334517576,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Otitis externa
Phecode_149.4,ENSG00000101966,XIAP,0.592305435665046,16.6660842409643,0.553646076652234,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Malignant neoplasm of larynx
Phecode_327,ENSG00000101966,XIAP,-0.591613951623481,-5.98892972119135,0.55410912921207,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Sleep disorders
Phecode_610.1,ENSG00000101966,XIAP,-0.59018615193234,-12.346226648601,0.555065855191173,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Benign mammary dysplasia
Phecode_151,ENSG00000101966,XIAP,-0.589769166025056,-7.76661463370043,0.555345417234965,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Malignant neoplasm of stomach
Phecode_471,ENSG00000101966,XIAP,-0.589089434983703,-3.48056353001487,0.555801280258386,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Nasal polyp
Phecode_430.2,ENSG00000101966,XIAP,-0.588843483905576,-7.62800058028454,0.555966272845661,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Nontraumatic intracerebral hemorrhage
Phecode_335,ENSG00000101966,XIAP,-0.588237192432341,-1.3394812557964,0.556373096423543,0.0464861651367059,0.0102384897777491,79,102,Vagina,Multiple sclerosis
Phecode_296.1,ENSG00000101966,XIAP,-0.58742991434719,-3.68420981109156,0.556915007914082,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Bipolar disorder
Phecode_698,ENSG00000101966,XIAP,-0.587303053333913,-11.9259062269804,0.55700019084371,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Pruritus
Phecode_703,ENSG00000101966,XIAP,0.586138033416353,2.58509755629045,0.557782759434655,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Nail disorders
Phecode_529,ENSG00000101966,XIAP,0.586118184900464,12.7401346551594,0.557796096737109,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Diseases of tongue
Phecode_380.1,ENSG00000101966,XIAP,0.58497685159082,2.31276007296016,0.558563281828943,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Otitis externa
Phecode_530.2,ENSG00000101966,XIAP,-0.584957187286376,-6.98383835814436,0.558576504336235,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Esophageal varices
Phecode_530.2,ENSG00000101966,XIAP,-0.584549950520523,-12.8564753836062,0.558850369265297,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Esophageal varices
Phecode_574.3,ENSG00000101966,XIAP,0.584521410547916,15.6903052319737,0.558869564716197,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Cholecystitis
Phecode_189.21,ENSG00000101966,XIAP,-0.58450896798761,-1.14444472965102,0.558877933449395,0.0464861651367059,0.0102384897777491,79,102,Vagina,Malignant neoplasm of bladder
Phecode_715.2,ENSG00000101966,XIAP,-0.583981185994962,-1.24120634951325,0.559232970016622,0.0464861651367059,0.0102384897777491,79,102,Vagina,Ankylosing spondylitis
Phecode_444,ENSG00000101966,XIAP,-0.581464096208137,-6.86241770957139,0.560927709484002,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Arterial embolism and thrombosis
Phecode_350.3,ENSG00000101966,XIAP,-0.580715059887162,-11.1119025103476,0.561432510113363,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Dystonia
Phecode_464,ENSG00000101966,XIAP,-0.580191715696147,-16.7910778204858,0.561785339610291,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Acute sinusitis
Phecode_381.11,ENSG00000101966,XIAP,-0.579093452113936,-3.61549767110218,0.562526117992605,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Suppurative and unspecified otitis media
Phecode_200.1,ENSG00000101966,XIAP,0.576135646317258,14.5259578066842,0.564523499006274,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Polycythemia vera
Phecode_153.2,ENSG00000101966,XIAP,-0.575650664211169,-0.155613077430572,0.564851328675795,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Malignant neoplasm of colon
Phecode_427.42,ENSG00000101966,XIAP,0.575484984304953,7.20315106644119,0.564963343042527,0.00137036777807214,0.65621404485927,18,24,Brain Anterior cingulate cortex BA24,Cardiac arrest
Phecode_464,ENSG00000101966,XIAP,0.57545507034422,16.5531479947528,0.564983568681522,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,Acute sinusitis
Phecode_530.2,ENSG00000101966,XIAP,-0.574704015844122,-5.97529316738829,0.565491491046142,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Esophageal varices
Phecode_522,ENSG00000101966,XIAP,-0.574671398944629,-11.8618507722039,0.565513554139092,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Diseases of pulp and periapical tissues
Phecode_150,ENSG00000101966,XIAP,0.573487787864135,14.6891677984178,0.56631446543609,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Malignant neoplasm of esophagus
Phecode_386.3,ENSG00000101966,XIAP,-0.573428008854739,-6.52063733232032,0.566354930389539,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Disorders of vestibular function
Phecode_540.11,ENSG00000101966,XIAP,0.573319166999243,2.08813371704043,0.566428609990276,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Acute appendicitis
Phecode_613.1,ENSG00000101966,XIAP,-0.572083477404912,-13.3998592402905,0.56726542218946,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Inflammatory disorders of breast
Phecode_529,ENSG00000101966,XIAP,-0.570713876571817,-6.72456145570756,0.568193610826078,0.00872321152229791,0.025242222301231,17,19,Thyroid,Diseases of tongue
Phecode_555.2,ENSG00000101966,XIAP,0.570191364182922,1.849184575018,0.568547912677698,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Ulcerative colitis
Phecode_415.11,ENSG00000101966,XIAP,-0.568603345519855,-1.22071369912928,0.56962535392841,0.0464861651367059,0.0102384897777491,79,102,Vagina,Pulmonary embolism
Phecode_357,ENSG00000101966,XIAP,-0.567649734233133,-7.20722620607248,0.570272829374131,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Inflammatory polyneuropathy
Phecode_317,ENSG00000101966,XIAP,-0.564213054453686,-3.61682540533647,0.572609144524688,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Alcohol related disorders
Phecode_550.3,ENSG00000101966,XIAP,-0.564136823926092,-6.61673301844851,0.572661018850042,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Femoral hernia
Phecode_340,ENSG00000101966,XIAP,0.563761558409169,2.2407663364744,0.572916416851595,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Migraine
Phecode_296.22,ENSG00000101966,XIAP,0.561330635535538,15.7402454832782,0.574572160748013,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,"Major depressive disorder, single episode, Major depressive disorder, recurrent"
Phecode_596.5,ENSG00000101966,XIAP,-0.558211454522384,-2.62526131254215,0.5767,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,"Neuromuscular dysfunction of bladder, not elsewhere classified"
Phecode_8,ENSG00000101966,XIAP,0.558148801121172,16.6853762039186,0.576742778861426,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,"Infectious gastroenteritis and colitis, unspecified"
Phecode_213,ENSG00000101966,XIAP,0.557963040881504,16.753645502838,0.57686962213386,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Benign neoplasm of bone and articular cartilage
Phecode_555.1,ENSG00000101966,XIAP,0.557954605000369,13.326224730209,0.576875382746301,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Crohn's disease [regional enteritis]
Phecode_695.7,ENSG00000101966,XIAP,-0.557354659094616,-13.5402376558841,0.577285137486787,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,"Lichen simplex chronicus and prurigo, Lichen planus"
Phecode_427.42,ENSG00000101966,XIAP,0.556864751463768,0.596400851675391,0.577619839255763,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Cardiac arrest
Phecode_585.2,ENSG00000101966,XIAP,0.556745799962523,1.38053831236502,0.577701119943644,0.00819518909887165,0.179950352248207,6,8,Prostate,Unspecified kidney failure
Phecode_212,ENSG00000101966,XIAP,-0.556123790856716,-24.4243451808795,0.578126232310953,2.54826594739978e-5,0.938909147723469,3,6,Adrenal Gland,Benign neoplasm of middle ear and respiratory system
Phecode_189.21,ENSG00000101966,XIAP,-0.555715686695864,-13.0137211877995,0.578405231172854,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Malignant neoplasm of bladder
Phecode_145.2,ENSG00000101966,XIAP,0.554312423175534,14.6301532384051,0.579365049648565,0.00129876221287029,0.490692856432904,5,6,Colon Transverse,"Malignant neoplasm of base of tongue, Malignant neoplasm of other and unspecified parts of tongue"
Phecode_149.4,ENSG00000101966,XIAP,0.554170641502446,1.99986218869661,0.579462068486934,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Malignant neoplasm of larynx
Phecode_540.11,ENSG00000101966,XIAP,0.55397397864471,1.58957007980056,0.579596654226448,0.00819518909887165,0.179950352248207,6,8,Prostate,Acute appendicitis
Phecode_157,ENSG00000101966,XIAP,0.553492077570881,2.06903525955702,0.57992650401327706,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Malignant neoplasm of pancreas
Phecode_474.2,ENSG00000101966,XIAP,0.551925293057169,2.14202436532529,0.580999538463564,0.00819518909887165,0.179950352248207,6,8,Prostate,Chronic diseases of tonsils and adenoids
Phecode_193,ENSG00000101966,XIAP,-0.54970824450954,-15.6866875916261,0.582519501135454,0.00643600217749132,0.0826450623020488,13,16,Adipose Visceral Omentum,Malignant neoplasm of thyroid gland
Phecode_686.3,ENSG00000101966,XIAP,-0.549023212780682,-6.87413441415017,0.582989519815404,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Pilonidal cyst and sinus
Phecode_535.1,ENSG00000101966,XIAP,0.547436468215061,11.0696971152471,0.584078906724549,0.00473758085645384,0.075009256776443,12,13,Whole Blood,Gastric ulcer
Phecode_535.1,ENSG00000101966,XIAP,-0.546630746758591,-6.97533956651889,0.584632441091138,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Gastric ulcer
Phecode_213,ENSG00000101966,XIAP,0.546412291053047,1.44878854596186,0.584782563201801,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Benign neoplasm of bone and articular cartilage
Phecode_472,ENSG00000101966,XIAP,0.545519512585659,13.1022462801737,0.585396264125384,0.00473758085645384,0.075009256776443,12,13,Whole Blood,"Chronic rhinitis, nasopharyngitis and pharyngitis"
Phecode_193,ENSG00000101966,XIAP,-0.541505285270832,-12.2201932589857,0.588159355702982,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Malignant neoplasm of thyroid gland
Phecode_472,ENSG00000101966,XIAP,-0.53961892389879,-7.66287373848507,0.589459863266147,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,"Chronic rhinitis, nasopharyngitis and pharyngitis"
Phecode_472,ENSG00000101966,XIAP,-0.539340795414447,-13.2834729830248,0.58965172453761,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,"Chronic rhinitis, nasopharyngitis and pharyngitis"
Phecode_610.8,ENSG00000101966,XIAP,-0.538404239712531,-4.7095443564788,0.590298,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Benign mammary dysplasia
Phecode_340,ENSG00000101966,XIAP,0.537948843937625,15.8767806609287,0.590612366191682,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Migraine
Phecode_420.2,ENSG00000101966,XIAP,-0.537597625874273,-12.8123135745137,0.590854869635426,0.0156924583294679,0.184174722213492,49,63,Brain Substantia nigra,Other diseases of pericardium
Phecode_433.1,ENSG00000101966,XIAP,-0.537083173212996,-3.96323572049232,0.591210163355858,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction"
Phecode_474.2,ENSG00000101966,XIAP,0.535773896267995,4.06299190705815,0.59211482511178,0.0301421076010978,0.00738400933824701,18,22,Pituitary,Chronic diseases of tonsils and adenoids
Phecode_529,ENSG00000101966,XIAP,-0.535148123546579,-7.56114952013811,0.592547435111867,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Diseases of tongue
Phecode_191.11,ENSG00000101966,XIAP,-0.533916441474782,-3.53751040705038,0.593399346292973,0.0476478860877155,9.92173416550351e-8,49,61,Artery Tibial,Malignant neoplasm of brain
Phecode_480.11,ENSG00000101966,XIAP,-0.532781778512904,-1.27568887937367,0.594184648725801,0.0464861651367059,0.0102384897777491,79,102,Vagina,Pneumonia due to Streptococcus pneumoniae
Phecode_320,ENSG00000101966,XIAP,0.532571952166483,14.6105174260136,0.59432992199609,0.0157267878602023,0.130159233563786,2,3,Cells EBV-transformed lymphocytes,Viral meningitis
Phecode_496.1,ENSG00000101966,XIAP,-0.531389271535264,-7.59324063744771,0.595149054437784,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Emphysema
Phecode_471,ENSG00000101966,XIAP,0.530367472180753,1.96618261226743,0.595857174117417,0.0694743406400344,1.1521559838448e-4,22,24,Brain Cerebellum,Nasal polyp
Phecode_395.1,ENSG00000101966,XIAP,-0.527052688807909,-4.21411532083409,0.598157,8.5025141061712e-4,0.562894924430997,1,1,Breast Mammary Tissue,Nonrheumatic mitral valve disorders
Phecode_592.1,ENSG00000101966,XIAP,-0.525824233541647,-7.64677120038413,0.599010335385085,0.0377529699560139,1.95853042611589e-7,11,12,Muscle Skeletal,Cystitis
Phecode_698,ENSG00000101966,XIAP,-0.525431231023535,-0.325079329364935,0.599283447504714,0.038355018597493,1.4574679294239e-5,37,48,Cells Cultured fibroblasts,Pruritus
Phecode_733.4,ENSG00000101966,XIAP,-0.522661962179495,-1.27340462108155,0.601209513018002,0.0464861651367059,0.0102384897777491,79,102,Vagina,Osteonecrosis
Phecode_613.1,ENSG00000101966,XIAP,-0.522582321299336,-6.56030814069307,0.601264945693289,0.0248894620041401,0.0280223222099899,46,59,Brain Caudate basal ganglia,Inflammatory disorders of breast
